LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q2,11.10056756,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q3,7.799379469,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q4,9.893506278,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,2.65303901,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,7.68475749,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,-1.91511441,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,-11.74985249,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,-1.268741491,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,0.737669147,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,9.474118757,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,10.83862351,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,4.112880213,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,0.348831815,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,5.934762747,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,5.283003516,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,3.464594707,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,3.471759716,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,-1.612462111,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,4.351420004,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,2.951822112,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,3.446817139,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,4.068920697,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,6.26698672,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,3.892843302,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,2.056318859,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,3.968264892,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,5.797342359,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,8.474611309,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,6.203194161,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,14.24378283,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,6.775359929,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,-1.736412225,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,6.902655191,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,9.591950017,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,6.811197213,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,4.332845242,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,5.953959973,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,5.136657416,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,9.449760159,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,6.364277932,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,1.134523409,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,-1.536883586,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,9.56195367,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,8.901678815,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,0.668838012,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,-2.638205262,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-1.339039239,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,-6.542437916,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,-1.816222337,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,5.819505338,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,5.584801831,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,0.023686672,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,13.99233069,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,10.43796006,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,5.693903479,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,4.117927461,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,6.148993308,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,0.572786109,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,9.666655386,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,5.543504847,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,5.686826083,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,2.282923843,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,7.18070514,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,2.863545134,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,4.157301938,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,4.264184818,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,1.906143118,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,0.46690145,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,0.998219159,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,1.115632506,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,4.639075211,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,1.719578966,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,1.601009112,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,2.28736272,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,2.087242731,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,2.7881038,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,-1.342635286,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,3.378493626,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,-1.563532048,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,0.525089423,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,2.966928534,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,6.446235044,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,0.55688779,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,2.967403335,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,2.713163523,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,2.746858882,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,2.827031556,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,2.857587958,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,2.903900084,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,2.989551172,
CHL,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,3.013732758,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q2,-0.75323843,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q3,2.257438031,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q4,0.526645436,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q1,6.187904052,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q2,6.270084443,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q3,16.06091742,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q4,5.016151053,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q1,15.18726445,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q2,13.64555096,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q3,11.98476533,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q4,9.30353471,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,4.092912174,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,-1.515689559,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,0.927108746,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,-7.415095092,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,-1.819972411,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,2.161261903,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,4.926405875,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,7.863481498,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,17.20933694,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,11.05323837,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,4.557789023,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,11.44379999,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,4.132184622,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,6.941598244,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,1.415262996,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,9.527418114,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,0.092192586,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,14.91128037,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,5.056431102,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,6.483696313,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,9.175725708,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,6.064013574,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,10.69594256,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,-0.155988159,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,20.48315018,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,-11.70273999,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,19.63864557,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,0.47092061,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,13.9873239,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,11.04303337,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,12.71993971,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,7.275784067,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,14.35015437,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,5.703894241,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,14.58946022,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,6.494037603,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,14.61583393,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,1.508614572,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,-1.255041654,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,3.738838358,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,-14.64046332,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,9.904853745,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,-9.839645846,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-31.78559011,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,-17.76647704,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,-5.741558269,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,-12.43012461,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,4.917438943,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,-1.835447617,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,11.93193999,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,3.022837775,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,12.38133763,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,7.681426392,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,5.910401741,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,8.173843633,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,1.888559693,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,5.972804788,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,3.789190702,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,2.762174334,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,1.023110492,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,3.922181611,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,-1.703377248,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,4.23903743,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,1.272101014,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,3.820440409,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,3.526963814,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,0.154553214,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,7.655046925,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,-3.996540281,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,6.150001399,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,-1.307158446,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,2.982388662,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,0.738914051,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,1.78446921,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,4.200776457,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,6.308421557,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,5.071150784,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,5.40294992,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,1.061328704,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,3.310250275,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,3.709250256,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,3.664065374,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,3.480438823,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,3.363018264,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,2.961623414,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,2.613285793,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,2.506717485,
EST,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,2.400041151,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q2,10.6425289,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q3,5.279510798,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q4,3.28181511,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q1,8.057265592,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q2,5.402753807,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q3,5.290854234,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q4,6.505117267,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q1,3.343514837,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q2,2.961944867,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q3,-0.584031878,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q4,8.719230963,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,6.876524028,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,0.660853894,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,3.321172103,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,2.922839327,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,-4.812066486,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,17.79659801,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,1.087336751,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,8.316172265,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,9.198670365,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,12.82635888,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,12.90975692,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,-1.248544879,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,-4.572452014,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,-1.997530895,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,-3.950666046,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,-1.948943663,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,1.844122302,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,2.433012767,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,0.327526933,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,-1.644623748,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,4.075709755,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,-1.526200886,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,3.226624473,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,1.720318604,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,10.06890469,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,5.000490171,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,4.825421955,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,5.157653372,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,1.77411332,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,3.772773492,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,5.065401953,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,6.905189313,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,8.089716582,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,6.886496334,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,-2.829898284,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,7.758417113,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,8.264274477,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,7.628155492,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,7.259108977,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,5.21668505,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,2.757615214,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,0.842777834,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,0.858577419,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-2.396677973,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,0.339008991,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,3.691860816,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,4.926425825,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,5.476799166,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,6.192451341,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,6.280343392,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,3.705613445,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,5.786062741,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,6.218794772,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,5.039297357,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,6.650059428,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,1.614189044,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,-0.023747937,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,0.11007816,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,4.154307227,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,3.825251974,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,4.313728865,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,6.87597722,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,3.640700267,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,2.314974839,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,3.721124053,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,3.377427457,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,1.784875763,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,6.228940461,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,2.204710357,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,0.165824547,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,1.325858444,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,4.242299202,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,4.555944406,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,5.614164886,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,4.052250153,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,4.744173605,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,0.885714166,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,2.462587164,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,4.136494216,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,3.466984578,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,3.478691019,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,3.358560798,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,3.385193252,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,3.341507315,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,3.320548355,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,3.324875818,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,3.330795457,
ISR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,3.334880917,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q2,9.495650031,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q3,-1.0540525,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q4,10.9999712,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q1,3.746878023,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q2,-2.231550458,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q3,17.37295443,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q4,2.020306151,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q1,6.118192526,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q2,11.81620818,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q3,14.33409866,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q4,7.486029677,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,6.386756669,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,8.388974225,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,3.956878102,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,-0.450803604,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,-6.753871137,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,3.442612026,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,-7.347426279,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,0.426972834,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,11.73895883,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,3.834015802,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,4.228021854,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,6.924530559,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,11.90936136,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,-0.987761689,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,8.834570164,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,10.41757683,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,1.365709471,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,12.45545944,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,6.920150038,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,4.990642075,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,20.82368221,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,5.571133645,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,11.46568376,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,7.155308259,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,4.83660166,
